handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
cf_winter,Product,Winter Futon Frame,"The handsome Winter frame will fill your mountain home or urban loft with its cozy comfort and appeal. Available in four finishes: Cherry, Black Walnut, Dark Chocolate, and Natural.Available in Full and Queen.","https://static.wixstatic.com/media/e04e89_22fd95833c1c459692dd9725e68480ce~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_4c962b28c9b2454d9741667f3e548366~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_784330c23f14451c8ec8daf2758875d6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_5fb892df49f24b4c872ab79223cb5b4e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-FRAME-WINTER,,779,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_paprika,Product,Paprika Futon Frame,"The Paprika Platform Bed is a mix-and-match headboard; choose a fabric color and wood color combo to suit any decor. Bed rails can be set up in two heights of 13.5"" or 16.3"" Headboards available in Charcoal, Gray, Red, and Teal. Wood finishes available in Cherry, Dark Chocolate, White, and Natural Available in Twin, Full, Queen, and King sizes *Please note that while some images show a partial footboard, all colors have a full panel footboard. Please contact us for any clarification needed.","https://static.wixstatic.com/media/e04e89_b6e84d376eb34dd49612c0164c7dac87~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b6d5077317ec4a13a09258a88120cf83~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b631fc05131d47019ea35df7ac4570f2~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_e0f700b6d35c4bcd8214cb4de99fb068~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_71b8666dabf641e9ab00ac553283db2e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_20c35ac16c59449a8dd1bb9b883a772e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_9eb97af8c02040839e01aa120c19658f~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_551426375268416397cb5c0d6e3ac3c0~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-FRAME-PAPRIKA,,244,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_tarragon,Product,Tarragon Futon Frame,"The Tarragon Platform Bed features a tall, handsome, paneled headboard, perfect for those wanting to pile their bed high with fluff and comfort. Bed rails can be used for a height of 13.7"" or 16.3 Available in Twin, Full, Queen, and King sizes Available in Cherry, Chocolate, White, Natural, and Stonewash Gray finishes*Please note that the Stonewash Gray image does not show the full footboard panel for the product (please see the other colors for full footboard panel image). Please contact us for clarification.","https://static.wixstatic.com/media/e04e89_1dd7f840025044478981e6e883863d55~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_8bb00365ccdc4f33b899c2832e00832d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b9d4cf76a1a84bf5bb4821edc53f6df2~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_73b01be3988f4e1db8bc8d8cdf05eee3~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_5d529812f06b498f92066d0d83ab5da8~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_2ca6a98e903c4b338e2636e31717b4b0~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_e3357a2ebecc403aab16cf851d974fbc~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6dd63262944145c9bf73d3c17ee75a06~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_041223f7eef1499f926593c82e81c578~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_ec7853e9fbe149a8936abbd1cd9a361d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-FRAME-TARRAGON,,297,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_eureka,Product,Eureka Futon Frame,"The Eureka futon frame offers pleasing simplicity - no arms in your way! Available in five finishes: Black Walnut, Cherry, Dark Chocolate, Natural, and White.Available in Full and Queen.","https://static.wixstatic.com/media/e04e89_73e4f0964a3148bc842537e0bfc7cf58~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_7949e3a6f16d4456a301d1f66fa25d99~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_4f9103f2ab11435fa505e902aaf2a173~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_93930267fc6f46f8a4ba35a4ef3757f1~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-FRAME-EUREKA,,549,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_alpine,Product,Alpine Futon Frame,"*Contact for availability and pricing* The Alpine is a dual comfort mattress, overstuffed with 12” of high-density foams thermally rebonded for extra strength and poly batting compressed to an 8” thickness. The Alpine is a customer favorite for its comfort and affordability.","https://static.wixstatic.com/media/e04e89_c54a59af156b423b9d0a0b57df7f17ae~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-FRAME-ALPINE,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_thyme,Product,Thyme Futon Frame,"The Thyme Platform Bed makes a subtle statement in a room, making it a perfect piece to go with any decor or accessory. This model is available in the P-Series only (low profile), with footboard height of 13.5"" Available in Twin, Full, Queen, and King sizes Available in Cherry, Chocolate, Natural, Stonewash Gray, and White finishes Product Dimensions","https://static.wixstatic.com/media/e04e89_b4b165c6c9e64f90858fdc5a544e2bcd~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_07c8333935e54d7cadd63ab2520693f7~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_98f4d8a416054db5a318e14204464c80~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_4bea49a709a3470a8315b5acd7309b0f~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6adbe4f158fc417384ac330a0cdb64a0~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_2b18c31513b34fa5a01198b0c26677bb~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_cee3c1d8619f4bf3b7ff83e614e4a49d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_3b21f44da4ac486581f5e5983c7e0973~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_2b97bbd4133d408f822de2697526c4dc~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Platform Beds,CF-FRAME-THYME,,224,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_asheville,Product,Asheville Futon Frame,"*Contact for availability and pricing* Although a spring system isn’t needed for support in this high-performance futon mattress, the Asheville offers familiar comfort for those who prefer the feel of an innerspring mattress.","https://static.wixstatic.com/media/e04e89_9a21133f83c3412ebe88d2f232c56cf9~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-FRAME-ASHEVILLE,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_rockwell,Product,Rockwell Futon Frame,"This low-profile frame is a sleek, modern addition to any room. The clean lines and strong arm surface not only give this frame a beautiful design but excellent functionality. Available in Black Walnut and available in Full, Queen, Full Loveseat w/Ottoman, and Queen Loveseat w/Ottoman.","https://static.wixstatic.com/media/e04e89_fa9b333ca16d437c83a19415213aec3a~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Wall Hugger Frames,CF-FRAME-ROCKWELL,,743,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_raleigh,Product,Raleigh Futon Frame,"The Raleigh offers a traditional tray arm design with slats that continue down the arm to encasulate the sides. This frame is available with the Nesting Body Classic Design that features three positions: sofa, reclined, and bed. Available in two unique finishes: Brushed Driftwood and Skye.Available in Full and Queen.","https://static.wixstatic.com/media/e04e89_31b09cbd740e4a63b8d95cbd69f309fc~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_c4792b4b862c437187c372f7eaff8b3e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Front Loading Nesting,CF-FRAME-RALEIGH,,699,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_ekko,Product,Ekko Futon Frame,"The Ekko Platform Bed adds a clean and modern touch to your bedroom with its ""floating bed"" appearance. This bed frame features a slat spacing of 3 inches or less and a platform height of 10 inches. The Ekko has a weight capacity of up to 600 pounds.","https://static.wixstatic.com/media/e04e89_dd8edec4d8d147c7a043698551f9e231~mv2.png/v1/fit/w_2000,h_2000,q_90/file.png",Platform Beds,CF-FRAME-EKKO,,249,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_albany,Product,Albany Futon Frame,"The Albany frame offers an appealing low-profile design with easy, crisp styling often desired in small rooms and casual settings. Available in four finishes: Black Walnut, Cherry, Dark Chocolate, and Natural. Available in Full and Queen.","https://static.wixstatic.com/media/e04e89_491530e166394f50b3895b39ef88607d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_38f2f08870e34fe18b11d74527dfda39~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_7524a32ff05d48ccaf68612c7d224f1d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_a648aa225d2949938f8d4421d2b075a4~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-FRAME-ALBANY,,529,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_venice,Product,Venice Futon Frame,"The Venice stands and delivers with its striking sleigh arm style. You really can’t go wrong; the Venice fits in everywhere. Available in three finishes: Cherry, Dark Chocolate, and Natural.Available in Full and Queen.","https://static.wixstatic.com/media/e04e89_c3661d2794c448c5ae1864dde58d0b3e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_0cbe46bf56894b30afd324bbbe81f4c3~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_2028c9fff4aa404d8434ade014774179~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-FRAME-VENICE,,709,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_maricopa,Product,Maricopa Futon Frame,*Contact for availability and pricing* The unique soft touch on one side with firm support on the other makes the Maricopa one of our most popular Dual Comfort mattresses.,"https://static.wixstatic.com/media/e04e89_b9e01e79be954d298c27105c5652345a~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-FRAME-MARICOPA,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_durango,Product,Durango Futon Frame,"The Durango is a sturdy mission-style frame featuring clean lines and vertical slats, allowing it to blend in with any contemporary decor. Available in Warm Cherry, Dark Cherry, and Gray. Available in Full, Queen, Full Loveseat w/Ottoman, and Queen Loveseat w/Ottoman","https://static.wixstatic.com/media/e04e89_5610973ac57d4ca28982a8be8d441235~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_1bf3397ba8324a30aaa8cb475362ad00~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_6f7f547a2cdc443ebccd5605720e011e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_d25c7cd6cb8b4b0aac8de2bbe389c350~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Wall Hugger Frames,CF-FRAME-DURANGO,,704,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_kd_lounger,Product,KD Lounger,"The KD Lounger frame is a lounger, chair, and bed all in one! This multi-functional solid wood frame features numerous convertible positions and rounded corners, which is both functionally and aesthetically pleasing. This Lounger will be a sturdy fixture in your home for years to come. Popular uses for this versatile frame in all its multiple positions includereading, gaming, as well as watching sports and TV. This Lounger also makes a great transitional bed for small children: You can even adjust the back to your favorite position and read your child to sleep at night.Available in Twin, Full & Queen sizes. DimensionsTwin Size: 37""W x 74""L x 10"" H (bed position)Full Size: 52""W x 74""L x 10"" H (bed position)Queen Size: 58""W x 79""L x 10"" H (bed position) Sofa Height: Twin 31.5""; Full 31.5""; Queen 36.5""Sofa Depth (extension underneath frame): 46"" (all sizes)Overall Lounger Depth (w/extension): 63"" (all sizes)","https://static.wixstatic.com/media/e04e89_0afa9805d55f41bfa134b56a2b5d0109~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b3c4bb84b423457d80a2668231b51b48~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_2e3f21adcec6479f9e2134be7ecc2e35~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_f7544a851db545bba69c2d595ee299ea~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-FRAME-KDLOUNGER,,199,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,KD Frames,,,,,,,,,,,,,,,,,Carolina Futons
cf_wilderness_log_futon,Product,Wilderness Log Futon,"Hand-crafted from natural log wood, the Wilderness futon frame brings rustic warmth to any room. The organic log construction creates a one-of-a-kind piece — no two frames are exactly alike. Available in Full and Queen sizes, the Wilderness holds a standard futon mattress and converts easily from sofa to bed. A signature choice for cabin retreats, lodges, or anyone who loves the beauty of natural wood.","https://static.wixstatic.com/media/e04e89_eae35a7d467c4dd9987d54e248fd7037~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-LOG-WILDERNESS,,1031,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_northern_exposure_log_futon,Product,Northern Exposure Log Futon,"Bring the outdoors in with the Northern Exposure log futon frame. Crafted from real log wood with natural variation in grain and texture, this rustic frame pairs with any futon mattress to create a cozy, cabin-inspired sleeping or seating surface. Available in Full and Queen. The robust construction is built to last for years of daily use.","https://static.wixstatic.com/media/e04e89_3b67f1efbfda401989e5af8354d8f0a2~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_89fb7115b61d4a2087db3cac9386d89b~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Futon Frames,CF-LOG-NORTHERNEXPOSURE,,903,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_mountainaire,Product,Mountainaire Log Futon,"The Mountainaire log futon frame combines rugged natural-log aesthetics with reliable everyday function. Each piece is unique, featuring the natural knots and character of real wood. Converts from sofa to bed in seconds. Ideal for vacation homes, dens, and spaces that call for an earthy, nature-inspired look. Fits standard Full and Queen futon mattresses.","https://static.wixstatic.com/media/e04e89_420f5592eca647ac9400e3fa635a1f03~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Mattresses,CF-LOG-MOUNTAINAIRE,,,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_denali,Product,Denali Log Futon,"Named for North America's tallest peak, the Denali log futon frame commands attention with its bold, natural log construction. The organic silhouette stands apart from mass-produced furniture. Converts effortlessly from couch to bed. Available in Full and Queen to fit standard futon mattresses.","https://static.wixstatic.com/media/e04e89_dc02f16124414700a764ceaea356cbbf~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_7260cfc3bd8541f58521cbdbdada01fd~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_d32b3a76650045c8bffcc208f561c27c~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_f2cb56c3d6e14aed96a453ddfb881bd8~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Wall Hugger Frames,CF-LOG-DENALI,,737,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_daisy_murphy_bed_cabinet,Product,Daisy Murphy Bed Cabinet,"The Daisy Murphy Cabinet Bed is a truly instant guest bed. Convert it from a handsome cabinet to a comfortable queen-size bed in under one minute. When closed, it takes up just 10 square feet of floor space. Features a large rolling storage drawer, higher sleep platform, built-in dual power/USB module, solid hardwood and panel construction, and a shallow sleep enclosure. Includes a tri-fold premium gel memory foam queen mattress. Available in Buttercream, Black Walnut, White, and Vintage White. Cabinet: 10-year limited warranty. Mattress: 3-year limited warranty.","https://static.wixstatic.com/media/e04e89_818d75df410a41e1a0721207333bc93d~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_2e3fa168292841258c47787aae13d635~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_cf4697c58989464a946db65cc60bcaa1~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-DAISY,,2798,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_clover_murphy_bed_cabinet,Product,Clover Murphy Bed Cabinet,"The Clover Murphy Cabinet Bed transforms your living space with elegant, functional design. Convert from a stylish cabinet to a full queen-size guest bed in under one minute. Occupies just 10 square feet of floor space when closed. Features a large rolling storage drawer, elevated sleep platform, built-in dual power/USB charging ports, solid hardwood construction, and a tri-fold premium gel memory foam queen mattress. Available in Cherry, Dark Chocolate, and White. Ships fully assembled. Cabinet: 10-year limited warranty. Mattress: 3-year limited warranty.","https://static.wixstatic.com/media/e04e89_1b364a642b194fc8b51807d3b36e24e5~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_a25a9697be0b46aea41fae6724276ce6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_c92ae613e67046e789245f78ae817e34~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_e19c05c937b94ec69869cb0d91cedeaa~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_3379f363fe5247059ae5bdb1d8ac636a~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_4db23e464ec0466fa0e9a3109014cae6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_90a7c808b3204519afffaddd7a499dcf~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-CLOVER,,2598,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_poppy_murphy_bed_cabinet,Product,Poppy Murphy Bed Cabinet,"The Poppy Murphy Cabinet Bed brings artisan craftsmanship to the instant-guest-bed concept. Each cabinet features hand-applied finishes that are beautifully unique. Converts from elegant cabinet to a comfortable queen bed in under a minute. Includes a rolling storage drawer, elevated sleep platform, dual power/USB module, solid hardwood and panel construction, and a tri-fold premium gel memory foam queen mattress. Available in Harvest Brown, Brushed Driftwood, Antique Blue, Seafoam, and White Bark. Cabinet: 10-year limited warranty. Mattress: 3-year limited warranty.","https://static.wixstatic.com/media/e04e89_85ae7cc5b18f4343a4aa0507a078d9dd~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_88913f71ed0a4b69b429de74f1ed45ff~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_8a3941e60fe04d518c4920f04152a628~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_f806bdd64fcd490ab95199c3a73cac4c~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_246f67933fb9454fa6e637b4df96603a~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-POPPY,,2958,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_ranchero_murphy_cabinet_bed,Product,Ranchero Murphy Cabinet Bed,"The Ranchero Murphy Cabinet Bed combines western-inspired style with instant-guest-bed convenience. Converts from a stunning cabinet to a comfortable queen bed in under a minute. Features solid hardwood construction, built-in power/USB ports, rolling storage drawer, and an included tri-fold memory foam mattress. Available in Bakar, Wildwood Vintage White, and Wildwood Brown. Cabinet: 10-year limited warranty.","https://static.wixstatic.com/media/e04e89_00aa9b1d12114969b32e8e982d9bf5c2~mv2.png/v1/fit/w_2000,h_2000,q_90/file.png;https://static.wixstatic.com/media/e04e89_6448ea36a0ff451cb26966a338379917~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_9c5d329d9e804362816eb64936f950a9~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_d9c2cd7052ac4b9dac8cb20d55006e6b~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_b1d8d9bddccc464f9cfa41ce000e690e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-RANCHERO,,2978,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
cf_sagebrush_murphy_cabinet_bed,Product,Sagebrush Murphy Cabinet Bed,"The Sagebrush Murphy Cabinet Bed offers a clean, versatile design that blends into any decor. Converts from an attractive cabinet to a ready-to-sleep queen bed in under one minute. Features built-in power/USB ports, rolling storage drawer, solid hardwood and panel construction, elevated sleep platform, and a tri-fold premium gel memory foam queen mattress. Available in Stonewash and Dark Chocolate. Cabinet: 10-year limited warranty.","https://static.wixstatic.com/media/e04e89_ca73275a55ae4bd8947c8cf4f3700278~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_81d95d386fb04fd5b72475cfeb53267e~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg;https://static.wixstatic.com/media/e04e89_280902fb1739493080f6c64bb852fce6~mv2.jpg/v1/fit/w_2000,h_2000,q_90/file.jpg",Murphy Cabinet Beds,CF-MURPHY-SAGEBRUSH,,2878,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,Manufacturer,Night & Day Furniture,,,,,,,,,,,,,,,,,Carolina Futons
